"SDU_ID","connect_rs","agreement1","agreement2","agreement3"
701,0.333333333333332,0.036667752049512,0.370001085382844,0.35430166901904
702,0,0.037382488091261,0.037382488091261,0.023182296369849
729,0,0.000965762546313,0.000965762546313,0.000405575421319
731,0,0.001074647967762,0.001074647967762,0.000455667716814
732,0.1875,0.010202421185423,0.197702421185423,0.189910679498679
733,0,0.025606099026714,0.025606099026714,0.0058793542988
735,0,0.121797424360632,0.121797424360632,0.078377051470216
736,0.0416666666666667,0.244644619239247,0.286311285905914,0.210819268223214
737,0.625,0.011536392471777,0.636536392471777,0.633183532002835
738,0.0833333333333332,0.201075950538817,0.28440928387215,0.203684673536054
766,0,0.004144901559012,0.004144901559012,0.001820920794262
768,0.05,0.013342904924469,0.063342904924469,0.053287628235651
771,0,0.243947811980062,0.243947811980062,0.161224233278644
772,0,0.036353409863439,0.036353409863439,0.026209943277401
774,0.1875,0.436337493492125,0.623837493492125,0.461654996940843
804,0.125,0.001363661716144,0.126363661716144,0.125244939755728
805,0,0.00565300919055,0.00565300919055,0.0020943728502
808,0,0.093510107704219,0.093510107704219,0.061495599513099
809,0,0.010399447314744,0.010399447314744,0.00745813851919
810,0.416666666666668,0.04417640732411,0.460843073990778,0.445731588539362
811,0.25,0.618343085321658,0.868343085321658,0.792321928463926
840,0.0625,0.000793993352733,0.063293993352733,0.062645616538807
843,0,0.043464323966185,0.043464323966185,0.027911891250423
845,0.25,0.027158771972119,0.277158771972119,0.268632116766391
846,0.75,0.771420626435975,1.52142062643598,1.39369091391327
879,0,0.052929986306129,0.052929986306129,0.029146515887403
880,0,0.073195320833595,0.073195320833595,0.050734696373697
881,0,0.061013901242154,0.061013901242154,0.043521295578204
882,0.416666666666668,0.010384603466534,0.427051270133202,0.422434357456254
883,0.535714285714285,1.36960949921748,1.90532378493177,1.61626574735858
913,0,0.001004508793034,0.001004508793034,0.000179752601246
915,0,0.000290184873813,0.000290184873813,0.000200342756449
916,0,0.015485658677248,0.015485658677248,0.0104865906816
917,0,0.105022163638529,0.105022163638529,0.068010237797301
918,0.5625,0.408788495032617,0.971288495032617,0.954677784938809
919,0.4,0.80342527362566,1.20342527362566,1.08619014311158
951,0,0.025818529888586,0.025818529888586,0.009296009691998
952,0,0.110471110277374,0.110471110277374,0.079132724423318
953,0,0.013494067360011,0.013494067360011,0.009817844559463
954,0,0.189245003174693,0.189245003174693,0.132067044157175
955,0.55,0.991616868284468,1.54161686828447,1.3703508530748
986,0,3.0273396093e-05,3.0273396093e-05,-3.0172158295e-05
987,0,0.168753309496489,0.168753309496489,0.113103966407679
988,0,0.120274583586888,0.120274583586888,0.087172402426762
989,0,0.060820477461867,0.060820477461867,0.042269593378427
990,0.25,0.23490200337568,0.48490200337568,0.422579643615452
991,0.4,1.1160255483034,1.5160255483034,1.27279676706089
1023,0,0.015964232209423,0.015964232209423,0.004674299667287
